Date / Time,City,State,Shape,Duration,Summary,Posted
8/18/2014 23:00,Portland,OR,Other,,"Two lit up ""z"" letters and also a ""y"" floating in the sky.",8/22/2014
8/18/2014 23:00,Timmonsville,SC,Fireball,2 minutes,Around 11pm I saw six fireball looking objects. One would blink then go black then the others done the same when it got to the last one,8/22/2014
8/18/2014 22:46,Glenpool,OK,Light,15 minutes,Orange-Red lights/circles seen in SW sky near Glenpool,8/22/2014
8/18/2014 22:30,Narragansett,RI,Fireball,10 minutes,"Orange flaming orb flying over Narragansett, RI, beach.",8/22/2014
8/18/2014 22:20,Lilly,GA,Other,1 hour,Very large square object with bright orange lights in a Z shaped pattern observed by 8 people for a hour.,8/29/2014
8/18/2014 22:15,Vancouver (Canada),BC,Fireball,3 seconds,Green Fireball - no sound. ((NUFORC Note: Possible meteor?? PD)),8/22/2014
8/18/2014 22:14,Bellingham,WA,Disk,2 seconds,Bright neon blue disc flew incredibly fast and completely silent across the night sky.,8/22/2014
8/18/2014 22:10,Spokane,WA,Fireball,4 seconds,Sitting on My Deck and saw Fireball heading N x NE from Spokane Valley I-90 at Hwy 27 at arms leangth about the size of dime - pretty l,8/22/2014
8/18/2014 22:05,Junction City,GA,Circle,10:00pm-10:40pm,Some friends and I (5 people total) Awere chilling at my house when two of my buddies decided to leave (they were in the same vehicle.),8/22/2014
8/18/2014 22:00,Effingham,SC,Fireball,4 minutes,Orange balls of light over Effingham.,8/22/2014
8/18/2014 22:00,Cleveland,OK,Circle,4 minutes,UFO.,8/22/2014
8/18/2014 22:00,Arvada,CO,Oval,30 minutes,Mysterious lights moving back/forth and up/down in the treeline.,8/22/2014
8/18/2014 21:40,Waterford,MI,Oval,10-15 seconds,"Saw oval-circular shaped, bright white UFO fly at a steady pace, low altitude, out from a bank of clouds, move at a diagonal away from.",8/22/2014
8/18/2014 21:14,Wenatchee,WA,Circle,3 minutes,9:14 to 9:17 circular object approx 200 ft wide floated over house perfectly silent and brilliantly lit.,8/22/2014
8/18/2014 21:10,Duck,NC,Circle,30 seconds,"""Flaming"" orange orb-like object rising into sky above Sanderling, NC.",8/22/2014
8/18/2014 20:25,Waialua,HI,Light,30 seconds,Three stationary and hovering bright lights appearing and then disappearing about half mile from us.,8/29/2014
8/18/2014 18:00,La Porte,IN,Oval,2 Minutes,Slow moving object with airplanes nearby.,8/29/2014
8/18/2014 15:00,Roswell (35 miles south of),NM,Other,15 seconds,SR-71 Blackbird seen near Roswell?,8/22/2014
8/18/2014 11:00,Beaverton,OR,Oval,5 minutes,"Flying object in sky over Sexton mountain Beaverton, Oregon.",8/22/2014
8/18/2014 10:00,Oakland Park,FL,Triangle,72 hours,"3 DOTS ON MY ARM AFTER SIGHTING.. OAKLAND PARK, FL.",8/22/2014
8/18/2014 5:00,Belcamp,MD,Light,20 minutes,"Two lights hovering in the early, morning, sky for almost a half hour. ((NUFORC Note: Conjunction of Jupiter and Venus? PD))",8/22/2014
8/18/2014 4:47,Salem,NH,Formation,5 minutes,Parallel red and white stationary lights.,8/22/2014
8/18/2014 4:15,Madison,CT,Unknown,45 minutes,THERE IS SOMETHING OUT THERE WATCHING US. OBSERVING THIS PLANET. ((NUFORC Note: Jupiter & Venus. PD)),8/22/2014
8/18/2014 4:15,Madison,CT,Unknown,45 minutes,Mistaken sighting for two stars in the eastern sky just before sunrise. ((NUFORC Note: Jupiter and Venus?? PD)),8/22/2014
8/18/2014 2:00,Grants Pass,OR,Fireball,2 minutes,"Large orange fireball stood stationary, first getting brighter and then dimmed and dissipated after 2 mins.",8/22/2014
8/18/2014 1:29,Franklin,NH,Triangle,1 minute,"Saw a low flying triangle. Completly silent, had blue, red, white lights. White and blue were blinking. Used binoculars.",8/22/2014
8/17/2014 23:53,Astoria,NY,Fireball,1 minute,"Fiery orange dual globe flies over Astoria, NY.",8/22/2014
8/17/2014 23:19,Jammu (India),,Light,1 minute,It looked like a Red Light ball comming from north of sky and in a span of 1 minute it went deep in clouds towards north east side,8/22/2014
8/17/2014 23:00,Bellingham,WA,Light,10 minutes,Fast UFO.,8/22/2014
8/17/2014 23:00,Waterford,,Circle,5 minutes,"UFO lands in field, 300 feet from me and 5 of my friends, too scared to investigate.",8/22/2014
8/17/2014 22:57,Kearns,UT,Light,15-20 seconds,"Solidly lit object that looked similar to a grill of a BWM, wing like. Witnessed 2 objects three minutes apart.",8/29/2014
8/17/2014 22:45,Cugy (Switzerland),,Fireball,20 seconds,Two fireballs passing quickly over my head to horizon.,8/22/2014
8/17/2014 22:30,Reading,PA,Unknown,3-4 minutes,"Red/orange lights in triangle shape east of Reading, Pa.",8/22/2014
8/17/2014 22:30,Sesser,IL,Triangle,1 minute,Bright lights in the shape of a triangle disappeared into the night sky.,8/22/2014
8/17/2014 22:30,Rodanthe,NC,Formation,3 seconds,5-6 bright white star-like objects in very close formation shooting across sky then quickly branching in half into separate directions,8/22/2014
8/17/2014 22:00,Targu Neamt (Romania),,Light,2-3 minutes,Strange light fly the sky.,8/22/2014
8/17/2014 21:58,Bailey's Harbor,WI,Light,2 minutes,"""Traveling star"" darts back and forth across sky over Lake Michigan.",8/22/2014
8/17/2014 21:30,Brookfield,WI,Light,5 minutes,"Bright light, getting closer, not a plane, satellite, or meteor.",8/22/2014
8/17/2014 21:20,Rome,NY,Fireball,5 minutes,Three red orange balls of fire in sky with a golden hue around them. Floating in sky like a chinese lanterns but two big and to far up,8/22/2014
8/17/2014 21:15,Borger,TX,Light,2 minutes,"Today Saturday August 17, 2014 I was talking to a cousin that had just got back from a 9 hour trip while I looked up at the stars I see",8/22/2014
8/17/2014 21:10,Clackamas,OR,Triangle,30 minutes,"Triangle, adjusting size.",8/22/2014
8/17/2014 21:00,Lexington,KY,Light,1 minutes,"One circle shaped light in the sky, sat still for several seconds and then darted across the sky.",8/22/2014
8/17/2014 21:00,Manitowoc,WI,Fireball,15 minutes,Red Orbs Near Lake Michigan.,8/22/2014
8/17/2014 21:00,Colonia,NJ,Circle,4 minutes,"Orange circle no noise hovering for 30-40 seconds, moved a little, hovered then moving very slowly until out of sight.",8/22/2014
8/17/2014 20:00,Phoenix,AZ,Flash,10 minutes,Cluster of at least 6 unidentifiable brillant flashing red and while hovering objects.,8/22/2014
8/17/2014 20:00,Adams,NY,Fireball,2 minutes,Red fireball resembling distresss flare steadily moving 500ft. above the ground.,8/22/2014
8/17/2014 18:00,Omaha,NE,Light,10 minutes,Light Sighting.,8/29/2014
8/17/2014 10:21,Johnston,RI,Oval,1 minute,Oval shaped craft with three big round bright lights!!,8/22/2014
8/17/2014 7:30,San Diego,CA,Other,30 minutes,Bright flashing light on high altitude object observed in morning.,8/22/2014
8/17/2014 5:52,Wahiawa,HI,Light,UNK,Two large lights very high in the air off the northeast coast of Oahu.,8/22/2014
8/17/2014 5:30,Kehei,HI,Light,2 minutes,1 object with 4-5 white lights (different sizes) with one red blinking light in middle - moving quickly from side to side/up and down.,8/22/2014
8/17/2014 4:00,Boulder Creek,CA,Circle,10 minutes,White balls of light with one orange ball.,8/22/2014
8/17/2014 1:00,Morristown,NJ,Triangle,2 minutes,Boomerang shaped craft in New Jersey.,8/22/2014
8/17/2014 0:30,Memphis,TN,Unknown,5-8 minutes,Yellowish/Orangish oval shaped object flying northbound.,8/22/2014
8/17/2014 0:00,St. Catharines (Canada),ON,Light,5 minutes,6 Bright lights in the sky moving about and flickering.,8/22/2014
8/17/2014,Luray,KS,Light,45 minutes,Amazing lights in the sky.,9/5/2014
8/16/2014 23:00,Boise,ID,Light,40 seconds,"2 stars, moving apart.",8/22/2014
8/16/2014 23:00,Sykesville,MD,Light,unknown,Several bright lights clustered and seemed stationary except one of them moved fast to join the group.,8/22/2014
8/16/2014 22:58,Newport,VT,Rectangle,5-15 minutes,Slow moving 30-60+ amber lights heading northeast of Lake Memphremagog.,8/22/2014
8/16/2014 22:45,Holden,MA,Oval,~60 seconds,"Three Golden or Deep Yellow Oval lights over Holden, Massachusetts.",8/22/2014
8/16/2014 22:45,McDonald,OH,Light,2 minutes,Three orange lights flying in formation. Two lesser lights flying along with three orange lights. Two more orange lights in formation,8/22/2014
8/16/2014 22:38,Walpole Island (Canada),ON,Light,Seconds,"Multi-color light rectangle by satellite dish in first pic, then it flies by me, then not visible.",8/22/2014
8/16/2014 22:30,Morgan (outside of),MN,Light,1 minute,A white light moving in the sky not blinking then turning into a darkish red finally disappearing.,8/22/2014
8/16/2014 22:00,Exeter,PA,Circle,5 minutes,5 orange circles in night sky.,8/22/2014
8/16/2014 22:00,Seattle,WA,Formation,5 minutes,Strange formation of lights over Seattle Area.,8/22/2014
8/16/2014 22:00,Seattle,WA,Light,2 minutes,I saw about 6 bright orange light over highway five when I was driving 60 mph!,8/22/2014
8/16/2014 21:49,Des Moines,WA,Light,15 minutes,5 Yellowish lights hovering over Puget Sound. They eventually went directly straight up and disappeared.,8/22/2014
8/16/2014 21:45,Salt Lake City,UT,Triangle,20 minutes,Boomerang shaped reflective craft.,8/22/2014
8/16/2014 21:45,Hanover,PA,Fireball,1 minute,Bright red sphere sighted near Mason-Dixon Line.,8/22/2014
8/16/2014 21:45,Rolla,MO,Unknown,15 minutes,"Bright white, darting ball.",8/29/2014
8/16/2014 21:35,Rehoboth Beach,DE,Oval,3 minutes,"3 bright orange crafts flew silently above the beach, and disappeared over the ocean.",8/22/2014
8/16/2014 21:26,Smithfield,PA,Fireball,5 minutes,Two fireball shaped objects traveling with no sound and light flickering like that of a candle.,8/22/2014
8/16/2014 21:23,Highlands Ranch,CO,Changing,15 minutes,Orange orb splits into four colors and moves together in the sky in various directions.,8/22/2014
8/16/2014 21:15,Harrah,OK,Unknown,3.5 minutes,Bright light with no sound slowly hovering and floating in the sky then sped off and vanished into the darkness.,8/22/2014
8/16/2014 21:00,Phoenixville,PA,Fireball,1 hour,"On 08/16/14, three witnesses observed large orange fireball traveling South to North-Northeast over Phoenixville, PA.",8/22/2014
8/16/2014 21:00,Marina del Rey,CA,Light,10 minutes,"From the back of our boat in Marina del Rey, three of us watched as several (10-12) bright red lights seemed to arise from the southern",8/22/2014
8/16/2014 21:00,Clinton,OH,Circle,10 minutes,"Multiple round red lights some in formation, all moving at the same speed.",8/22/2014
8/16/2014 21:00,Rapid City,SD,Light,10 minutes,Two yellow/orange flame-like lights hovering in a non-linear pattern and then dimming and traveling upward.,8/22/2014
8/16/2014 20:00,Greeley,CO,Circle,30,8 orange balls of light,8/22/2014
8/16/2014 20:00,Easton,PA,Fireball,10 minutes,Orange fiery orb looking things.,8/22/2014
8/16/2014 19:40,La Grange,WI,Light,1 minute,"Strange light with translucent strucher behind it that stopped, then move faster than could be explained.",8/22/2014
8/16/2014 19:40,Houma,LA,Fireball,,Reddish orange lights in sky; 18 of them change to white and disappear.,8/22/2014
8/16/2014 19:00,Dennis,MA,Circle,2 minutes,"Two circular horizontal flying crafts, came one after another following the same path.",8/22/2014
8/16/2014 18:45,Shawnee,KS,Sphere,,We were heading south on Payne street and stopped at the stop sign. The object appeared from behind us and moved into our line of sight,8/22/2014
8/16/2014 17:05,Cheyenne,WY,Triangle,1 minute,Small white triangle-shaped object.,8/22/2014
8/16/2014 4:00,Wilmington,NC,Circle,3 hours,Seven white (sometimes orangish ) orbs spotted off coast of Wrightsville beach - One very active and rippling with colors.,8/22/2014
8/16/2014 2:00,Allentown,PA,Triangle,15 minutes,Reddish/Triangle/boomerang shaped U.F.O's.,8/22/2014
8/16/2014 2:00,Hanover,CO,Unknown,5 seconds,Huge single flash that lit the darkness like it was day time.,8/22/2014
8/16/2014 1:47,Atlanta,GA,Cone,5 minutes,2 red/orange cone shaped objects moving slowly over a building near Atlantic station and disappeared one after the other and made no so,8/22/2014
8/16/2014 1:00,Miami,FL,Circle,5 hours,"Steady white light remained stationary for about 5 hours. No noise, no other colors of light. I was capable of hearing other aircraft p",8/22/2014
8/16/2014 0:10,Charleston,SC,Triangle,5 minutes,Oddly shaped with large extending spotlight.,8/22/2014
8/16/2014 0:10,Rochester,NY,Formation,5 seconds,"2 sightings, 10 min apart, each time 2 orange/brownish dots moving south to north and incredible speed NO sound. Greece, NY",8/22/2014
8/16/2014 0:00,Ocean City,NJ,Fireball,5 minutes,Three orangish lights in a triangular formation sighted while sitting outside on my balcony.,8/22/2014
8/15/2014 23:30,Houston,TX,Circle,4 minutes,Looked up at stars approximately 11:30 p.m. while in backyard with dogs. Saw yellow-orange ember-like crafts move swiftly in a more or,8/22/2014
8/15/2014 23:15,Weiser,ID,Light,15 seconds,Bright light moving quickly across the sky and then dimmed and suddenly disappeared.,8/22/2014
8/15/2014 22:50,Westbury,NY,Disk,5 minutes,4 disc lights evenly spaced going in circle movent but not moving then as a whole while began traveling slowly.,8/22/2014
8/15/2014 22:45,Warrensburg,NY,Light,10 minutes,Two balls of foggy light playing back and forth.,8/22/2014
8/15/2014 22:45,Greeley,CO,Triangle,10,This was like nothing I have seen before,8/22/2014
8/15/2014 22:25,Bowmanville (Canada),ON,Circle,1 minute,A hovering orange light 300 feet in the air that took off at incredible speed,8/22/2014
8/15/2014 22:15,Lumberton,MS,Fireball,5-6 seconds,A large ball of greenish and yellow fireball fell from the sky South Mississippi,8/22/2014
8/15/2014 22:00,Pass Christian,MS,Fireball,1 minute,GREEN FIREBALL.,8/22/2014
8/15/2014 21:55,Harriman,TN,Light,20 seconds,"Large bright beam appears sudden in the N.E sky, not moving, no sound, the object excellerated fast to the north after 20 seconds.",8/22/2014
8/15/2014 21:40,Takoma Park,MD,Fireball,10 minutes,3 bright oranges red orbs of light floating over the city.,8/22/2014
8/15/2014 21:38,Warden,WA,Light,3 minutes,Star-like lights moving across sky and re-occurring.,8/22/2014
8/15/2014 21:00,Columbus,OH,Cross,10 minutes,Extremely colorful Ohio UFO sighting. ((NUFORC Note: Possible model airplane or quad-copter?? PD)),8/22/2014
8/15/2014 21:00,Westland,MI,Circle,Minutes,Bright lights in the south of Michigan. I could see from Westland.,8/22/2014
8/15/2014 21:00,Green Bay,WI,Fireball,1 minute,"Fast moving fireball, accompanied by low hum.",8/22/2014
8/15/2014 20:50,Oakland,CA,Circle,1 minute,"Saw a bright red light at a high elevation, moving slowly westward, then turn 90 degrees heading South and fade behind a tree line. It",8/22/2014
8/15/2014 20:45,New Orleans,LA,Fireball,2 minutes,"Three orange lights seen over Lake Pontchartrain, New Orleans, La.",8/22/2014
8/15/2014 20:45,Nags Head,NC,Fireball,30 seconds,"Orange fireball traveling north along 21mile mark, Nags Head Turn northeast.",8/22/2014
8/15/2014 20:30,Spokane,WA,Sphere,2-5 minutes,"Orb like vehicle with green and red glow hovering in one area then moving vertical, horizontal, and 180 degree turns.",8/22/2014
8/15/2014 18:45,Austin,TX,Circle,l minute,Shape shifting circle of red lights appears in night sky over Austin.,8/22/2014
,,,,,,
,,,,,I was riding a Capitol Metro Bus southbound on Mueller Boulev,
8/15/2014 16:05,Walton,KY,Unknown,4 minutes,"I was lying on my deck looking up at the sky when I noticed a really high flying object. At first I thought it was a plane, but it was",8/31/2014
8/15/2014 16:00,Walpole,MA,Rectangle,5 mins,Rectangular helicopter like object.,8/22/2014
8/15/2014 9:05,Littleton,CO,Sphere,75 minutes,"Bright white object in the sky above Littleton, Colorado, around 0905, 15 August 2014.",8/22/2014
8/15/2014 6:45,Austin,TX,Circle,,https://www.youtube.com/watch?v=z7MRcY-0V1Y http://www.keyetv.com/news/features/top-stories/stories/ufo-lights-up-houston-airspace-201,8/22/2014
8/15/2014 6:00,Orlando,FL,Light,1 hour,"Blue beam from sky to ground, white lights flashing in cloud cover in 1-2 second bursts.",8/22/2014
8/15/2014 6:00,West Valley,UT,Unknown,3 minutes,"Silent craft with 6 round lights, blue side lights hovering.",8/22/2014
8/15/2014 5:00,Lake Port,CA,Other,90 minutes,Sunday morning on a clear lake while fishing in my buddies boat we witnessed 2 what a appeared to be upside down tops of light.the uppe,8/22/2014
8/15/2014 2:06,Glasgow,KY,Disk,1-2 seconds,"Dark, neon-colored saucer descends into trees.",8/15/2014
8/15/2014 0:00,Myrtle Beach,SC,Circle,15,5/6 floating lights above inter-coastal waterway.,8/15/2014
8/14/2014 23:40,Provincetown,MA,Circle,5:00,"Sitting on my couch, looked out the window and over the bay and ocean of Provincetown, I saw 5 bright objects moving in th sky.",8/15/2014
8/14/2014 22:50,Las Vegas,NV,Sphere,5+ minutes,Spotted above Las Vegas strip.,8/15/2014
8/14/2014 22:30,Morongo Valley,CA,Light,30 minutes,Looked like a star-middle of the day-hovering to the north- about 10 o clock- 10 -15 mins- then dropped to 9 oclock-back to ten o clo,8/22/2014
8/14/2014 22:00,Harrington,WA,Light,2 minutes,"A bright ball of light heading west, then turned red, one of many I've seen through out the years.",8/29/2014
8/14/2014 22:00,Fenwick Island,DE,Circle,5 minutes,Orange reddish ball ovef the ocean.,8/22/2014
8/14/2014 22:00,Camdenton,MO,Unknown,10 minutes,"Three of us saw a bright red light moving W, and another less brilliant white light next to it, both making no sound.",8/15/2014
8/14/2014 21:50,Northborough,MA,Unknown,45 seconds,Military chopper pursues a UFO over central Massachusetts.,8/15/2014
8/14/2014 21:48,Tulsa,OK,Triangle,5 minutes,"At the Guthrie Green tonight, when several people including my family saw an unidentified flying object over downtown Tulsa.",8/15/2014
8/14/2014 21:45,Sunset Beach,NC,Circle,30 seconds,Bright orange light.,8/15/2014
8/14/2014 21:30,San Gabriel Valley,CA,Circle,3 hours,Red glowing light over city.,8/22/2014
8/14/2014 21:25,Sarcoxie,MO,Light,1 minute,"Light came from sky becoming huge, with no sound, then leaving sight very fast.",8/15/2014
8/14/2014 21:00,Swan Quarters,NC,Oval,5,Oval shaped light.,8/29/2014
8/14/2014 21:00,Frisco,NC,Fireball,5 minutes,"Fireball appears on the horizon, shoots object from it, splits into two, then disappears.",8/15/2014
8/14/2014 20:50,Kill Devil Hills,NC,Unknown,5 minutes,"Saw 4 reddish lights moving north along the Atlantic coast in Kill Devil Hills, NC.",8/22/2014
8/14/2014 20:48,Catawba,NC,Changing,20-30 minutes,4-6 lights changing shape and size all connected with a larger center light.,8/15/2014
8/14/2014 20:30,Washington Township,NJ,Other,2 minutes,Yellow/Orange glowing bell-shaped object moving North to South in residential neighborhood.,8/15/2014
8/14/2014 20:30,Bernardston,MA,Unknown,5 minutes,"Array of blinking white lights in an arc, hovering at low altitude. Near Exit 28 on Route 91 in MA.",8/22/2014
8/14/2014 20:27,Oceanside,CA,Rectangle,5 minutes,Red lights move slowly and vanish within seconds.,8/15/2014
8/14/2014 20:00,Grand Rapids,MI,Unknown,1 second,Quick Flash of Light in the Sky.,8/15/2014
8/14/2014 12:00,Newark,NJ,Circle,20 seconds,"A dark large round object extremely high move left,move right and then almost like dance in and out of the cloud making a figure eight",8/15/2014
8/14/2014 7:52,New Bern,NC,Changing,,"Five pictures of a very, very, very fast, soundless, elongate silver with rings in front and back. It had a brite, aluminated shine &",8/22/2014
8/14/2014 7:30,Pearland,TX,Cone,30 seconds,"Helicopter sized, shaped like a missile at first then wings appeared, vanished after going behind some trees.",8/15/2014
8/14/2014 4:45,North Fort Myers,FL,Light,,"Big white brilliant light in the cloud, come and go and move, too.",8/15/2014
8/13/2014 23:00,Martinsville,VA,Triangle,2 minutes,3 large bright lights in a semi triangular shape moving slowly and silently.,8/15/2014
8/13/2014 22:30,Las Vegas,NV,Flash,1-2 seconds,Mysterious white-blue balls of light.,8/15/2014
8/13/2014 22:10,Sarajevo (Bosnia),,Formation,,"Hi to all here I have been outside in city ilidza, Sarajevo, BOSNIA, and I watch the stars and from Mt. Igman.",8/15/2014
8/13/2014 22:00,Valdosta,GA,Light,8 seconds,Burnt-orange sphere lights in Valdostsa/Clyattville.,8/15/2014
8/13/2014 22:00,Comfort,TX,Light,5-10 seconds,"Red, high-altitude light disappeared after 5 seconds and never reappeared.",8/15/2014
8/13/2014 21:45,Harpers Ferry,WV,Circle,30 seconds,Red to Orange silent flying object - mid ground level then flies out of sight.,8/15/2014
8/13/2014 21:40,Sacramento,CA,Other,1 minute,Bright unknown light.,8/15/2014
8/13/2014 21:35,Bradenton,FL,Fireball,3 minutes,"Brite orange fireball high above Brandenton, Florida.",8/15/2014
8/13/2014 21:10,Clifton Park,NY,Other,5 minutes,5-6 bright orange lights in formation across the sky.,8/15/2014
8/13/2014 20:55,Clifton Park,NY,Fireball,10 minutes,2 bright orange yellow flying objects in night sky flying north to south.,8/15/2014
8/13/2014 20:45,Wilmington,DE,Fireball,6 seconds,It was white like a star had white streak could have been a meteor And it made no sound and disappears.,8/15/2014
8/13/2014 20:42,Wailua,HI,Light,20 seconds,2 bright orange lights chasing as if leapfrogging in the sky.,8/15/2014
8/13/2014 20:03,Mission (Canada),BC,Fireball,4 seconds,((HOAX??)) A huge fire ball the size of a house with a tail and smoke behind the tail it was quite and slow moving.,9/18/2014
8/13/2014 19:28,South Chicago Height,IL,Unknown,1 minute,Black 5 point object. ((NUFORC Note: We suspect that the dark object is a butterfly or moth. PD)),8/15/2014
8/13/2014 16:00,Lexington,MI,Light,1 minute,"My family is visiting a small town on Lake Huron, just an hour north of Detroit. My grandparents own a small cottage in a semi-resident",8/15/2014
8/13/2014 10:00,Fort Fisher,NC,Circle,,((HOAX??)) Orange circular lights over the beach lasted thirty minutes.,8/15/2014
8/13/2014 9:30,North Highlands,CA,Cigar,2 minutes,"Huge cigar shaped vehicle Sacramento, CA.",8/15/2014
8/13/2014 8:45,Cypress,TX,Triangle,10 seconds,Silver triangle in the sky disappeared.,8/15/2014
8/13/2014 6:15,Santa Barbara,CA,Changing,10 minutes,"Orange line above Santa Barbara, CA.",8/15/2014
8/13/2014 2:05,McKinney,TX,Rectangle,20 seconds,Rectangle of red and green lights loudly flew over the sky.,8/15/2014
8/13/2014,Castro Valley,CA,Changing,15-20 minutes,I went to look out my balcony slider and always look at the sky as i did i had noticed what looked like a bright white blue light star,9/18/2014
8/12/2014 23:30,Priddis (Canada),AB,Triangle,1.5 hours,2 triangle Shaped Objects in Priddis Night Sky.,8/15/2014
8/12/2014 23:30,Clarksville,TN,Unknown,15 minutes,"For several nights in a row I had noticed strange lights in the sky, but living near a military base you tend to ignore things you shou",8/22/2014
8/12/2014 22:35,Kaunas (Lithuania),,Formation,6-10 seconds,7 gray lights in the evening sky.,8/15/2014
8/12/2014 22:30,Donnelly,ID,Formation,5 minutes,"6 red light formation viewed in Donnelly, Idaho.",8/22/2014
8/12/2014 22:15,Dubois,WY,Other,15,High speed streaks of light that approach and surround a main light that traveled along the ridge from east to west. It stopped and hov,8/15/2014
8/12/2014 22:00,Dubois,WY,Light,25,We were watching the night sky and one person spotted a light rising above the skyline and disappear so we all started watching and it,8/15/2014
8/12/2014 21:30,Pekin,IL,Diamond,30,Diamond shape. Orangish redish color. Descending brightness.,8/15/2014
8/12/2014 21:00,Milton Freewater,OR,Triangle,30 seconds,"Very large, triangular object, with three pulsating lights, traveled over my area.",8/15/2014
8/12/2014 19:00,Moore,OK,Triangle,20 minutes,"Daylight, no clouds, flew a short distance, stopped still, disappeared as i stared at it.",8/15/2014
8/12/2014 13:30,Sioux Falls,SD,Teardrop,15 minutes,Single very bright object seen moving through sky from North to South.,8/15/2014
8/12/2014 4:30,Wilkes-Barre,PA,Light,5:30,"6 total lights move across northwest-north night sky 1 at a time, 3 blue/red blink 2blue blink 1 blue solid.",8/15/2014
8/12/2014 4:00,Leigh on Sea (UK/England),,Triangle,10 seconds,"Stationary Lights in a triangle dimmed, then disappeared.",8/15/2014
8/12/2014 3:00,Eastvale,CA,Circle,2 seconds,"White/green object in sky, dipped and disappeared.",8/15/2014
8/11/2014 23:15,New Hampton,NH,Light,2 seconds,Solid white streak of light flashed as it dived toward the ground. ((NUFORC Note: Possible meteor? PD)),8/15/2014
8/11/2014 23:00,Redmond,OR,Light,5 minutes,"Orangish red pulsating light over Sisters/Redmond, Oregon.",8/15/2014
8/11/2014 23:00,Carolina Beach,NC,Circle,1 hour,Orange orbs over ocean three in a row.,8/22/2014
8/11/2014 23:00,Henderson,NV,Other,20 minuts,"Orb (white circle) Henderson, NV.",8/15/2014
8/11/2014 22:45,Norcross,GA,Fireball,3 seconds,Orange Fire Ball Disappears.,8/15/2014
8/11/2014 22:30,Palmdale,CA,Circle,3 seconds,Driving home from friends house and witnessed a grayish circle object in the distance moving at a high rate of speed across the night.,8/15/2014
8/11/2014 22:03,Roseville,CA,Rectangle,8 seconds,Rectangle with 7 lights over California.,8/15/2014
8/11/2014 21:20,Boston,MA,Light,1-2 minutes,"Three points of white light moved across the cloudy sky, one flashed once, and when their paths met they shook.",8/15/2014
8/11/2014 21:00,Pawleys Island,SC,Other,30 minutes,High altitude fast moving object becomes stationary over Pawleys Island for over 30 minutes.,8/15/2014
8/11/2014 21:00,Cordova,AL,Flash,10 seconds,Flash the disappear. ((NUFORC Note: Possible tumbling booster shell or satellite? Iridium satellite? PD)),8/15/2014
8/11/2014 20:40,Levittown,PA,Circle,5 minutes,Orange circular fiery objects.,8/15/2014
8/11/2014 20:00,Grand Canyon Village,AZ,Fireball,5 seconds,Large bright white light with a long tail arcs across sky at Grand Canyon.,9/10/2014
8/11/2014 19:45,Evanston,WY,Cone,2 minutes,Ice cream cone shaped object in the sky.,8/15/2014
8/11/2014 9:19,Emporia,KS,Disk,30 minutes,My eyes pictured a small white line floating across the sky; there was another similar silverline a short distance away.,8/15/2014
8/11/2014 1:00,Tonawanda,NY,Changing,2 hours,"Red to Blue flickering lights that's stationary. ((NUFORC Note: Possible ""twinkling"" star?? PD))",8/15/2014
8/11/2014 0:39,Astoria,OR,Light,2 minutes,"Orange light over Astoria, Oregon.",8/15/2014
8/11/2014 0:30,Highlands Ranch,CO,Unknown,30-40 minutes,Extreme radio interference and no cell phone service available.,8/15/2014
8/11/2014 0:15,Allentown,PA,Disk,10 minutes,Red Saucer does a loop around Allentown before disappearing.,8/15/2014
8/10/2014 23:15,Sudbury (Canada),ON,Chevron,3 minutes,Orange lights Sudbury.,8/15/2014
8/10/2014 23:00,Enfield (Southwood Acres),CT,Light,1-2 hours,"Read sighting description? ((NUFORC Note: Twinkling star, we wonder? PD))",8/15/2014
8/10/2014 23:00,Fountain Hills/Scottsdale/North Phoenix,AZ,Other,4 hours,"Multiple orbs, formations, triangle and fireballs seen, as well as lunar and atmospheric anomalies.",8/15/2014
8/10/2014 23:00,Toronto (Canada),ON,Triangle,4 minutes,I noticed a light floating above the water where the Toronto island airport is about a week before this sighting . What happened two da,8/15/2014
8/10/2014 23:00,Katy/Fulshear,TX,Fireball,3-5 minutes,"6-7 lights in night sky moving from the west, some grouped, some slowly dropping to ground or moving northward and then disappearing.",8/15/2014
8/10/2014 22:30,Palgrave (Canada),ON,Light,~2 minutes,"Glowing orange balls of light, flying in formation, no noise, definitely NOT anything explainable! (not flares, not planes).",8/15/2014
8/10/2014 22:00,Red Lion,PA,Fireball,1 minute for each of 3 ev,"3 intermittent glowing objects seen over Red Lion, PA, towards the southeast.",8/15/2014
8/10/2014 22:00,Youngstown,NY,Unknown,2 minutes,"Orange-ish light, no sound, no navigational lights.",8/15/2014
8/10/2014 22:00,Tampa,FL,Circle,1 minute,Circular object that hovered and moved with red and green flashing lights.,8/15/2014
8/10/2014 22:00,New York City (Manhattan),NY,Disk,1 minute,Oscillating black-ish/gray spherical object hovering in ther sky and disappeared.,8/15/2014
8/10/2014 21:30,Forest Hills,TN,Formation,1 minutes,4 orange/red shapes in formation.,8/15/2014
8/10/2014 21:24,Ajax (Canada),ON,Triangle,~3 minutes,Flat-bottomed triangle craft in residential area.,8/15/2014
8/10/2014 21:00,Harrisonville,MO,Fireball,3 minutes,Three bright orange lights go from horizon to horizon almost directly overhead.,8/15/2014
